prompt,answer,numeric_label
"premissa: I en Pau doncs va fent els passets cap als contes, llibres i el mòn de l'imaginació!
hipòtesi: En Pau està aprenent a llegir.
etiqueta: implicació
----
premissa: Un jutjat ordena el desnonament de Casa Àsia de l’Antic Hospital de Sant Pau de Barcelona
hipòtesi: Casa Àsia té un termini de dos mesos per deixar l'Antic Hospital de Sant Pau
etiqueta: neutre
----
premissa: L'Home, malgrat no ser diví, és posseïdor de la llibertat.
hipòtesi: L'home, a més de diví, és posseïdor de la llibertat.
etiqueta: contradicció
----
premissa: Barcelona preveu doblar la generació d’energia elèctrica renovable el 2019
hipòtesi: Barcelona s'implica en la producció d'energia renovable
etiqueta:",implicació,0
"premissa: Després d'això, ell tindria el seu negoci i vosaltres el vostre, i ambdós no us trobareu mai.
hipòtesi: Els nostres negocis seguiran diferents camins.
etiqueta: implicació
----
premissa: Sarwar era el territori del sud i els altres quatre formaven el territori del nord.
hipòtesi: Sarwar té una població d'aproximadament 16.000 habitants.
etiqueta: neutre
----
premissa: Cursos d'educació viària a les escoles de primària de la Seu
hipòtesi: A la Seu s'ignoren els cursos d'educació viària a les escoles de primària.
etiqueta: contradicció
----
premissa: Convoquen un acte unitari de suport als represaliats del 23-S tres mesos després de les detencions
hipòtesi: Han excarcerat els represaliats del 23-S
etiqueta:",contradicció,2
"premissa: Podríem dir que té el cor trencat, però, bé, és en Sherlock.
hipòtesi: Podríem dir que emocionalment està malament.
etiqueta: implicació
----
premissa: Fa un any els esborranys amb els que es negociaven eren molt pitjors.
hipòtesi: Els esborranys per a les negociacions s'han de revisar.
etiqueta: neutre
----
premissa: D'acord amb els resultats electorals obtinguts a l'assemblea, el Representant de la República nomena el President del Govern regional.
hipòtesi: D'acord amb els resultats electorals obtinguts a l'assemblea, el Representant de la República inhabilita el President del Govern regional.
etiqueta: contradicció
----
premissa: Aquesta signatura anglesa va començar a comerciar amb profit.
hipòtesi: Aquesta signatura anglesa va començar a exportar a Escòcia i Gal·les.
etiqueta:",neutre,1
"premissa: Després d'aquest moment, Comadira va parlar del teatre, de la pintura, de la traducció.
hipòtesi: Comadira va tocar diferents temes.
etiqueta: implicació
----
premissa: La presentadora de La Sexta perd els estreps quan Míriam Nogueras vincula Ferreras i Villarejo
hipòtesi: La presentadora de La Sexta demana disculpes a Míriam Nogueras
etiqueta: neutre
----
premissa: Això si és corrupció i de la pitjor!!!
hipòtesi: Aquí un exemple insuperable d'honradesa i integritat!
etiqueta: contradicció
----
premissa: I amb la cua de l'ull va intuir que arribava Dembélé, puntual a la seva cita amb la glòria.
hipòtesi: Dembelé era allà, a punt per triomfar.
etiqueta:",implicació,0
"premissa: El mosaic del cor és d'inspiració bizantina i representa la creació del món segons el Gènesi.
hipòtesi: Al cor s'hi il·lustra un fragment de la Bíblia.  
etiqueta: implicació
----
premissa: El TGV inaugural a Castelló queda aturat amb Rajoy dins i l’avança un tren de rodalia
hipòtesi: El TGV té prioritat sobre la resta de trànsit ferroviari
etiqueta: neutre
----
premissa: Darreries (Postrimerías)..- Són les realitats últimes a les quals l'ésser humà s'aboca al final de la vida.
hipòtesi: Són les primeres realitats amb les quals ens trobem les persones a l'inici de la vida.
etiqueta: contradicció
----
premissa: En funció dels dies que fem la funció, és clar.
hipòtesi: Si no hi ha funció, no obrim el bar.
etiqueta:",implicació,0
"premissa: Docents per la República convoca concentracions de suport a l’escola catalana i contra la repressió
hipòtesi: Docents per la República creu que l'escola catalana està en perill 
etiqueta: implicació
----
premissa: A l'altra banda de la pista, Carlos Cabezas sí que puntualitza en el tema de les seves baixes.
hipòtesi: Segons a quina banda de la pista et trobes, tens més baixes.
etiqueta: neutre
----
premissa: La naturalesa calcària del terreny i la influència dels incendis han afavorit l'existència de grans extensions de màquia on abunda el garric (Qeurcus coccifera).
hipòtesi: El terreny argilós impedeix que creixi el garric.
etiqueta: contradicció
----
premissa: L'altre nucli habitat és Ulukhatok (abans ""Holman""), als territoris del Nord-oest, amb 396 habitants, situat a la costa oest.
hipòtesi: Ulukhatok es divideix en quatre barris diferenciats.
etiqueta:",neutre,1
"premissa: Com a novetat d’enguany estrenaran una corona nova de la Verge.
hipòtesi: L'any passat la Verge duia la corona de sempre.
etiqueta: implicació
----
premissa: En aquest context, el sistema de la ""nomenklatura"" evolucionaria fins a convertir se en una pràctica habitual.
hipòtesi: Nomenklatura defineix una elit de la societat soviètica formada pràcticament de forma exclusiva per membres del Partit Comunista de la Unió Soviètica. 
etiqueta: neutre
----
premissa: Després de tres anys d'espera les dones es reuniren per decidir d'anar a llur recerca.
hipòtesi: Després de tres anys d'espera, les dones van decidir presentar una reclamació.
etiqueta: contradicció
----
premissa: L'exèrcit es compon d'un exèrcit de camp de gran mobilitat recolzat per unitats de defensa local.
hipòtesi: L'exèrcit manca d'un exèrcit de camp de gran mobilitat recolzat per unitats de defensa local.
etiqueta:",contradicció,2
"premissa: Ja tinc 19 anys!! sí sí, ja en tinc 19, només m'en falta 1 per els 20...
hipòtesi: Fa un any que soc major d'edat.
etiqueta: implicació
----
premissa: Marçal Ramon i Ivó Jordà presenten el seu primer treball titulat TAUMÀTROP
hipòtesi: Marçal Ramon ha rebut un premi Enderrock.
etiqueta: neutre
----
premissa: Ho he completat amb postgraus en Gestió Cultural i en Planificació de la Mobilitat, i estudis de Govern Local.
hipòtesi: He cursat, a més, un grau en Gestió Cultural i en Planificació de la Mobilitat, i estudis de Govern Local.
etiqueta: contradicció
----
premissa: Ara, trepitjaran l'escenari de Cartellà després d'enregistrar el seu segon disc als Estudis Ground de Cornellà de Terri.
hipòtesi: Després d'enregistrar el seu primer disc als Estudis Ground de Cornellà de Terri, sortiran a l'escenari de Cartellà.
etiqueta:",contradicció,2
"premissa: També reclament un procés participatiu més efectiu del que es va fer.
hipòtesi: Demanen un altre procés participatiu, aquest cop amb una efectivitat major.
etiqueta: implicació
----
premissa: Els Mossos identifiquen 10.000 persones i en denuncien gairebé 2.000 en vint-i-quatre hores
hipòtesi: Les denúncies s'han fet al jutjat de primera instància
etiqueta: neutre
----
premissa: Brussel·les anunciarà la multa a l’estat espanyol per l’excés de dèficit la setmana que ve
hipòtesi: L'estat espanyol se salva de la multa per l'excés de dèficit
etiqueta: contradicció
----
premissa: La veritat és que es veu molt bé el procés.
hipòtesi: Sincerament, el procés es veu de manera molt deficient.
etiqueta:",contradicció,2
"premissa: L’Ajuntament de Palma i la família d’Aina Moll reten homenatge a la filòloga aquest vespre
hipòtesi: Aina Moll era filòloga
etiqueta: implicació
----
premissa: Junqueras surt per primera vegada de la presó dels Lledoners per anar a treballar
hipòtesi: Haurà de tornar als Lledoners després de vuit hores
etiqueta: neutre
----
premissa: CONFLICTE ENTRE CATALUNYA I L'ESTAT El Govern espanyol portarà al TC la resolució del Parlament contra el rei malgrat l'informe del Consell d'Estat
hipòtesi: El Govern d'Espanya portarà al TC totes les resolucions del Parlament de Catalunya.
etiqueta: contradicció
----
premissa: El 2013, Dobrindt va titllar les persones LGBT una ""minoria estremesa"" que va adoptar un estil de vida estrany.
hipòtesi: Dobrindt tenia prejudicis homòfobs. 
etiqueta:",implicació,0
"premissa: El cas mes paradigmàtic es la força que va arribar a tenir pel moviment Rachel Carson amb ""Primavera Silenciosa"".
hipòtesi: El moviment li devia molt a l'obra de Rachel Carlson.
etiqueta: implicació
----
premissa: La CUP desmenteix que pactés un marge de dues o tres setmanes amb JxSí per a cercar mediadors
hipòtesi: El mediador podria desencallar el procés
etiqueta: neutre
----
premissa: Demà, dimecres 29 d'octubre fem una nova reunió, com sempre a l'hora del pati (11.00) al vestíbul de l'Institut.
hipòtesi: Demà, dimecres 29 d'octubre, fem un assaig de l'espectacle, com sempre a l'hora del pati (11.00) al vestíbul de l'Institut.
etiqueta: contradicció
----
premissa: Tots dos desitjaven trobar un motiu, un lloc, un senyal d'allò que encara no sabien que cercaven plegats.
hipòtesi: Ambdós buscaven una cosa desconeguda.
etiqueta:",implicació,0
"premissa: Si ens donen a triar entre dos mals, sempre triarem en primera instància el que ens perjudiqui menys.
hipòtesi: El mal que ens perjudiqui més no el prioritzarem.
etiqueta: implicació
----
premissa: La Junta de la Societat Catalana de Química lamenta profundament el traspàs sobtat del nostre company Joan Cabré Castellví.
hipòtesi: La Junta es regeix per uns estatuts.
etiqueta: neutre
----
premissa: La mostra s'ha fet en col·laboració amb el Centre Balears Europa i Europa Direct Mallorca.
hipòtesi: El Centre Balears Europa va refusar col·laborar a la mostra.
etiqueta: contradicció
----
premissa: Un estirabot de Borrell desencadena ara una crisi d’Espanya amb el Regne Unit
hipòtesi: Les relacions entre Espanya i el Regne Unit són immillorables
etiqueta:",contradicció,2
"premissa: “Nosaltres volem a Catalunya dins d’Europa.
hipòtesi: Catalunya s'ha d'equiparar als països de la Unió.
etiqueta: implicació
----
premissa: En cas contrari s'anul·laran automàticament els beneficis concedits i se n'abonarà l'import.
hipòtesi: Han garantit la devolució de l'import de les entrades.
etiqueta: neutre
----
premissa: De fet, és la font de clorofil·la més important del nostre planeta.
hipòtesi: Aporta molt poca clorofil·la.
etiqueta: contradicció
----
premissa: Colau pressiona Maragall per fer un tripartit amb el PSC
hipòtesi: Colau vol convèncer a Maragall de fer un pacte de govern amb el PSC
etiqueta:",implicació,0
"premissa: Les dues malalties estan produïdes per virus del gènere Herpesvirus.
hipòtesi: Els patògens d'aquestes dues malalties pertanyen al mateix gènere.
etiqueta: implicació
----
premissa: Convoquen un acte unitari de suport als represaliats del 23-S tres mesos després de les detencions
hipòtesi: Els independentistes anuncien un acte de suport als represaliats del 23-S
etiqueta: neutre
----
premissa: Sergio García Fernández (Borriol, Plana Alta, 9 de gener de 1980) és un golfista valencià.
hipòtesi: Sergio García Fernández (Borriol, Plana Alta, 2 de gener de 1970) fou un surfista valencià.
etiqueta: contradicció
----
premissa: Les dues parts van signar la pau i Guiu es va casar amb la filla d'Enric.
hipòtesi: El matrimoni es produí després del tractat de pau. 
etiqueta:",implicació,0
"premissa: Puig reclama a la Comissió Europea un compromís amb el corredor mediterrani i el potencial del País Valencià
hipòtesi: Puig vol que la Comissió Europea prometi que apostarà per València i el corredor mediterrani
etiqueta: implicació
----
premissa: Napier, a més a més de l'àbac anterior, va construir també un àbac de fitxes.
hipòtesi: L'àbac de fitxes és un invent de l'Edat Mitjana. 
etiqueta: neutre
----
premissa: El 15% d'aquesta quantitat, és a dir, 450,76 euros, es destinaran al fons de millora forestal.
hipòtesi: El 30 % d'aquest import es destinarà al fons de millora forestal.
etiqueta: contradicció
----
premissa: “Soc maldestre tocant el piano i a vegades toco la nota del costat de la que volia tocar.
hipòtesi: Tocar el paino estimula el cervell.
etiqueta:",neutre,1
"premissa: Fou una de les convocants dels actes de l'onze de setembre de 1901, i des d'octubre d'aquell any el seu òrgan era Lo Renaixement.
hipòtesi: La convocatòria dels actes de l'onze de setembre de 1901 es va dur a terme conjuntament.
etiqueta: implicació
----
premissa: Bèlgica frena el tractat de lliure comerç de la UE amb el Canadà pel vet del parlament de Valònia
hipòtesi: A Bèlgica no es paguen aranzels
etiqueta: neutre
----
premissa: Guillem Soler, de Buhos, reconeix que no se'n venen tants com antigament però que força gent s'hi acosta amb el disc comprat.
hipòtesi: Segons Guillem Soler, darrerament se'n venen més que mai.
etiqueta: contradicció
----
premissa: La por de desobeir torna a encallar l’acord entre JxCat i ERC
hipòtesi: JxCat i ERC fixen una nova data per arribar a un acord
etiqueta:",neutre,1
